Date,Open,High,Low,Close,Adj Close,Volume
2023-07-18,603.049988,604.049988,588.750000,592.349976,592.349976,25757209
2023-07-19,594.650024,602.400024,592.000000,601.450012,601.450012,17556585
2023-07-20,601.400024,610.799988,598.750000,610.049988,610.049988,34038351
2023-07-21,610.000000,619.500000,609.000000,615.099976,615.099976,21040281
2023-07-24,615.049988,621.900024,614.299988,617.650024,617.650024,11756364
2023-07-25,621.799988,621.799988,604.200012,609.599976,609.599976,18503305
2023-07-26,612.000000,616.349976,609.150024,615.150024,615.150024,9999125
2023-07-27,616.400024,621.250000,613.099976,616.549988,616.549988,17444742
2023-07-28,616.400024,619.900024,613.599976,616.049988,616.049988,11930586
2023-07-31,616.650024,621.000000,614.500000,620.200012,620.200012,8605483
2023-08-01,620.200012,620.849976,610.599976,611.849976,611.849976,13493453
2023-08-02,609.849976,610.500000,594.099976,598.450012,598.450012,14977497
2023-08-03,598.700012,600.849976,585.000000,590.500000,590.500000,27774877
2023-08-04,594.799988,598.700012,571.400024,573.299988,573.299988,52725616
2023-08-07,577.000000,577.000000,566.650024,567.900024,567.900024,32736325
2023-08-08,571.000000,574.250000,568.450012,573.099976,573.099976,25038671
2023-08-09,575.000000,575.000000,568.349976,573.750000,573.750000,15769111
2023-08-10,573.750000,577.599976,570.099976,573.650024,573.650024,27325801
2023-08-11,575.450012,579.000000,572.000000,574.150024,574.150024,18221179
2023-08-14,572.950012,573.000000,558.599976,560.799988,560.799988,28084093
2023-08-16,558.799988,566.400024,554.000000,565.349976,565.349976,15725767
2023-08-17,565.750000,573.150024,564.000000,572.150024,572.150024,27910162
2023-08-18,570.000000,575.250000,567.400024,572.950012,572.950012,18253227
2023-08-21,572.950012,575.549988,570.750000,571.700012,571.700012,9380810
2023-08-22,572.500000,574.450012,567.500000,568.500000,568.500000,14073413
2023-08-23,571.000000,577.950012,566.000000,576.900024,576.900024,18579297
2023-08-24,578.150024,582.000000,575.549988,576.950012,576.950012,24131644
2023-08-25,573.799988,575.299988,567.200012,569.950012,569.950012,12271885
2023-08-28,572.799988,574.799988,569.200012,572.849976,572.849976,9711932
2023-08-29,573.650024,576.299988,571.849976,574.849976,574.849976,13144855
2023-08-30,576.700012,577.700012,566.099976,567.400024,567.400024,15281416
2023-08-31,569.299988,570.299988,559.400024,561.349976,561.349976,27898476
2023-09-01,562.700012,571.200012,562.099976,569.549988,569.549988,18121168
2023-09-04,572.000000,576.349976,568.450012,575.549988,575.549988,12108655
2023-09-05,575.599976,578.250000,571.349976,573.000000,573.000000,14444729
2023-09-06,574.250000,574.250000,568.000000,570.500000,570.500000,20609936
2023-09-07,568.000000,581.000000,568.000000,579.049988,579.049988,12390597
2023-09-08,581.000000,588.500000,579.700012,583.450012,583.450012,14032068
2023-09-11,587.000000,592.299988,585.349976,591.700012,591.700012,10946134
2023-09-12,593.650024,594.250000,584.650024,588.349976,588.349976,16093060
2023-09-13,588.400024,598.000000,583.450012,596.450012,596.450012,19377172
2023-09-14,598.450012,603.700012,595.200012,597.299988,597.299988,13178911
2023-09-15,599.349976,600.700012,595.200012,598.799988,598.799988,11756389
2023-09-18,598.799988,608.400024,597.049988,603.950012,603.950012,19305055
2023-09-20,600.849976,606.799988,599.400024,601.099976,601.099976,21314600
2023-09-21,600.000000,606.599976,584.650024,588.150024,588.150024,23453425
2023-09-22,593.500000,602.000000,591.400024,598.150024,598.150024,18784139
2023-09-25,601.500000,601.500000,590.450012,594.049988,594.049988,9712784
2023-09-26,594.000000,595.000000,591.250000,594.400024,594.400024,8327427
2023-09-27,593.450012,594.299988,588.200012,589.750000,589.750000,9865347
2023-09-28,591.250000,595.200012,588.849976,589.950012,589.950012,21960816
2023-09-29,592.849976,600.000000,591.299988,598.549988,598.549988,12189735
2023-10-03,596.599976,604.900024,589.599976,602.950012,602.950012,15322196
2023-10-04,600.000000,600.450012,584.450012,586.250000,586.250000,24914612
2023-10-05,590.000000,594.349976,587.099976,592.150024,592.150024,13248028
2023-10-06,593.400024,598.950012,592.200012,594.250000,594.250000,8216780
2023-10-09,588.000000,589.000000,581.549988,585.099976,585.099976,9189597
2023-10-10,587.000000,595.000000,585.750000,591.650024,591.650024,10373508
2023-10-11,596.900024,597.000000,587.599976,588.349976,588.349976,14220119
2023-10-12,590.799988,593.000000,585.000000,586.049988,586.049988,11983797
2023-10-13,577.750000,581.299988,574.799988,576.150024,576.150024,19064577
2023-10-16,576.000000,578.750000,571.500000,575.650024,575.650024,11290293
2023-10-17,577.700012,579.950012,575.299988,576.450012,576.450012,10765224
2023-10-18,577.750000,579.250000,569.349976,572.650024,572.650024,11777454
2023-10-19,569.799988,574.000000,567.000000,571.200012,571.200012,11441499
