Date,Open,High,Low,Close,Adj Close,Volume
2023-07-18,2817.000000,2837.449951,2793.000000,2820.449951,2810.521973,11937761
2023-07-19,2830.000000,2856.000000,2797.000000,2841.850098,2831.846680,18054869
2023-07-20,2580.000000,2630.949951,2580.000000,2619.850098,2610.628174,19358812
2023-07-21,2609.000000,2614.899902,2523.600098,2538.750000,2529.813477,15124619
2023-07-24,2481.000000,2514.949951,2469.300049,2487.399902,2478.644287,11863933
2023-07-25,2494.000000,2505.199951,2480.000000,2485.800049,2477.050049,6013010
2023-07-26,2485.000000,2547.000000,2485.000000,2526.199951,2517.307617,6455506
2023-07-27,2534.050049,2537.649902,2490.350098,2502.699951,2493.890381,8613449
2023-07-28,2512.050049,2542.850098,2500.550049,2527.850098,2518.952148,10413926
2023-07-31,2527.850098,2553.899902,2517.949951,2549.250000,2540.276611,4275587
2023-08-01,2555.000000,2559.000000,2505.300049,2513.199951,2504.353516,4768316
2023-08-02,2509.199951,2512.000000,2463.600098,2486.350098,2477.598145,6374107
2023-08-03,2475.300049,2500.899902,2458.050049,2475.899902,2467.184814,5084175
2023-08-04,2498.800049,2516.000000,2471.600098,2509.550049,2500.716309,11442805
2023-08-07,2521.000000,2528.399902,2505.000000,2523.850098,2514.966064,2991435
2023-08-08,2528.000000,2534.449951,2499.550049,2508.649902,2499.819336,4922036
2023-08-09,2504.850098,2529.000000,2481.100098,2525.199951,2516.311279,5743293
2023-08-10,2524.949951,2550.000000,2508.449951,2536.449951,2527.521729,7735299
2023-08-11,2532.449951,2558.850098,2512.350098,2547.149902,2538.183838,11089665
2023-08-14,2539.000000,2582.300049,2525.000000,2577.250000,2568.177979,4787906
2023-08-16,2551.000000,2582.800049,2551.000000,2575.149902,2566.085449,5101556
2023-08-17,2567.100098,2578.100098,2532.850098,2538.000000,2529.066162,6836872
2023-08-18,2531.250000,2577.600098,2508.550049,2556.800049,2547.800049,9319989
2023-08-21,2539.949951,2555.449951,2515.649902,2520.000000,2520.000000,4610873
2023-08-22,2516.899902,2537.949951,2499.000000,2519.399902,2519.399902,3856522
2023-08-23,2524.199951,2542.850098,2516.949951,2522.199951,2522.199951,4758976
2023-08-24,2539.899902,2539.899902,2471.000000,2479.800049,2479.800049,7070010
2023-08-25,2456.000000,2505.000000,2442.600098,2468.350098,2468.350098,11111200
2023-08-28,2472.000000,2484.000000,2431.100098,2443.750000,2443.750000,6290413
2023-08-29,2452.050049,2453.449951,2408.149902,2420.350098,2420.350098,8438322
2023-08-30,2432.000000,2443.000000,2415.000000,2418.050049,2418.050049,6084473
2023-08-31,2423.000000,2425.000000,2399.899902,2407.000000,2407.000000,10819300
2023-09-01,2406.550049,2425.649902,2401.649902,2412.649902,2412.649902,9056421
2023-09-04,2412.649902,2423.649902,2405.300049,2410.699951,2410.699951,4673813
2023-09-05,2420.000000,2433.949951,2412.449951,2423.600098,2423.600098,4337938
2023-09-06,2421.100098,2436.149902,2417.250000,2428.699951,2428.699951,4100185
2023-09-07,2421.699951,2438.250000,2411.000000,2432.000000,2432.000000,6826286
2023-09-08,2440.000000,2456.000000,2422.949951,2448.199951,2448.199951,11554644
2023-09-11,2452.000000,2476.850098,2452.000000,2474.600098,2474.600098,6635537
2023-09-12,2483.000000,2483.000000,2435.949951,2438.850098,2438.850098,8127833
2023-09-13,2440.000000,2462.649902,2426.250000,2451.050049,2451.050049,6401669
2023-09-14,2460.000000,2465.800049,2445.000000,2453.300049,2453.300049,4604818
2023-09-15,2468.000000,2468.000000,2449.500000,2457.850098,2457.850098,12734296
2023-09-18,2440.050049,2451.000000,2432.050049,2436.449951,2436.449951,3758150
