Date,Open,High,Low,Close,Adj Close,Volume
2023-10-26,230.850006,233.300003,227.750000,231.649994,229.434433,17410264
2023-10-27,232.000000,238.449997,232.000000,236.600006,234.337097,10519462
2023-10-30,237.449997,238.399994,230.649994,234.600006,232.356232,8812268
2023-10-31,234.500000,237.199997,233.550003,235.800003,233.544739,6583581
2023-11-01,236.699997,236.699997,232.100006,232.600006,230.375351,6718059
2023-11-02,234.199997,235.699997,233.750000,235.250000,233.000000,6057787
2023-11-03,233.300003,235.250000,233.300003,234.350006,234.350006,6825146
2023-11-06,235.350006,237.199997,234.550003,235.850006,235.850006,5338605
2023-11-07,236.300003,239.550003,235.199997,239.149994,239.149994,7002346
2023-11-08,239.850006,240.899994,235.949997,236.699997,236.699997,9777991
2023-11-09,237.199997,239.699997,236.000000,237.949997,237.949997,13987058
2023-11-10,237.850006,243.250000,235.800003,242.750000,242.750000,9589671
2023-11-13,244.949997,250.600006,243.300003,245.699997,245.699997,18792969
2023-11-15,248.949997,248.949997,245.949997,247.300003,247.300003,10965645
2023-11-16,248.800003,254.250000,247.649994,252.350006,252.350006,22145147
2023-11-17,253.000000,253.100006,251.000000,251.600006,251.600006,5618928
2023-11-20,251.000000,255.399994,250.300003,251.050003,251.050003,6283832
2023-11-21,252.600006,252.800003,247.300003,250.000000,250.000000,6851869
2023-11-22,250.800003,254.000000,249.350006,253.649994,253.649994,5275418
2023-11-23,254.000000,255.699997,251.699997,252.750000,252.750000,8200025
2023-11-24,253.300003,256.850006,253.000000,253.899994,253.899994,7149443
2023-11-28,254.850006,258.299988,253.649994,257.549988,257.549988,6151585
2023-11-29,259.549988,259.549988,256.100006,258.399994,258.399994,8637363
2023-11-30,257.950012,261.649994,256.000000,261.299988,261.299988,21687673
2023-12-01,262.350006,275.450012,261.750000,268.950012,268.950012,29121320
2023-12-04,276.000000,279.000000,273.250000,274.799988,274.799988,20464526
2023-12-05,275.200012,286.549988,272.799988,285.450012,285.450012,18883076
2023-12-06,288.000000,288.250000,278.950012,281.100006,281.100006,13415314
2023-12-07,281.850006,288.250000,281.299988,283.799988,283.799988,25133786
2023-12-08,286.450012,291.899994,281.000000,285.049988,285.049988,20815064
2023-12-11,286.049988,288.500000,284.399994,287.299988,287.299988,8071675
2023-12-12,287.450012,288.600006,280.850006,283.399994,283.399994,8640883
2023-12-13,284.750000,294.899994,284.500000,294.049988,294.049988,23629670
2023-12-14,297.750000,298.500000,293.600006,295.399994,295.399994,24900443
2023-12-15,298.000000,307.000000,295.000000,305.100006,305.100006,28843558
2023-12-18,306.000000,306.549988,301.750000,303.200012,303.200012,13307504
2023-12-19,305.000000,312.500000,302.500000,309.649994,309.649994,15650536
2023-12-20,312.500000,313.350006,295.149994,297.649994,297.649994,23497233
2023-12-21,295.799988,303.149994,293.200012,301.950012,301.950012,17868637
2023-12-22,304.000000,308.950012,299.600006,302.799988,302.799988,15207726
2023-12-26,306.450012,310.700012,304.600006,309.600006,309.600006,9917180
2023-12-27,311.600006,312.250000,303.549988,306.049988,306.049988,12630732
2023-12-28,309.100006,315.500000,307.750000,313.899994,313.899994,37591916
2023-12-29,314.350006,314.350006,308.149994,311.149994,311.149994,12682889
2024-01-01,312.000000,313.299988,307.799988,309.750000,309.750000,8024960
2024-01-02,310.799988,310.799988,302.049988,306.000000,306.000000,13506040
2024-01-03,307.200012,308.000000,303.299988,306.200012,306.200012,14259987
2024-01-04,310.899994,321.750000,308.600006,317.100006,317.100006,40057506
2024-01-05,322.899994,325.649994,312.700012,314.950012,314.950012,27456415
2024-01-08,316.450012,318.350006,312.600006,316.450012,316.450012,10136462
2024-01-09,317.850006,321.450012,316.049988,319.750000,319.750000,12229517
2024-01-10,319.649994,319.750000,308.000000,313.350006,313.350006,14455000
2024-01-11,314.950012,317.299988,312.350006,312.899994,312.899994,10316319
2024-01-12,315.200012,315.299988,309.700012,312.649994,312.649994,12341629
2024-01-15,314.899994,318.000000,309.600006,317.299988,317.299988,9706124
2024-01-16,317.250000,317.250000,310.149994,311.500000,311.500000,10162832
2024-01-17,309.750000,314.100006,307.100006,309.299988,309.299988,13502940
2024-01-18,308.950012,311.299988,296.549988,299.299988,299.299988,32481018
2024-01-19,303.799988,309.450012,301.700012,308.450012,308.450012,28651237
2024-01-22,308.450012,308.450012,308.450012,308.450012,308.450012,0
2024-01-23,313.450012,315.299988,300.299988,302.600006,302.600006,21652362
2024-01-24,302.950012,310.700012,298.250000,308.850006,308.850006,23922028
2024-01-25,310.000000,317.200012,309.200012,314.750000,314.750000,32525422
